order_id,customer,date,product,category,quantity,unit_price,revenue
ORD-002220,CUST-0035,2024-07-25,Coffee Grinder,Home & Kitchen,2,15.29,30.58
ORD-002221,CUST-0297,2024-07-25,Yoga Mat,Sports,1,115.41,115.41
ORD-002222,CUST-0358,2024-07-26,Business Strategy Handbook,Books,1,9.2,9.2
ORD-002223,CUST-0366,2024-07-26,Adjustable Dumbbell,Sports,2,17.83,35.66
ORD-002224,CUST-0233,2024-07-26,Denim Jacket,Clothing,1,20.44,20.44
ORD-002225,CUST-0204,2024-07-26,Bluetooth Speaker,Electronics,2,196.64,393.28
ORD-002226,CUST-0171,2024-07-27,Cotton Hoodie,Clothing,1,65.72,65.72
ORD-002227,CUST-0511,2024-07-27,Wireless Headphones,Electronics,1,95.87,95.87
ORD-002228,CUST-0042,2024-07-27,Sheet Mask Bundle,Beauty,3,12.84,38.52
ORD-002229,CUST-0400,2024-07-27,Running Shoes,Clothing,3,56.76,170.28
ORD-002230,CUST-0222,2024-07-27,Modern JavaScript Guide,Books,3,17.16,51.48
ORD-002231,CUST-0241,2024-07-27,Running Waist Pack,Sports,3,24.12,72.36
ORD-002232,CUST-0299,2024-07-27,Modern JavaScript Guide,Books,1,7.23,7.23
ORD-002233,CUST-0045,2024-07-27,Air Fryer,Home & Kitchen,1,38.07,38.07
ORD-002234,CUST-0217,2024-07-27,Cotton Hoodie,Clothing,1,45.32,45.32
ORD-002235,CUST-0247,2024-07-27,Resistance Bands,Sports,1,10.77,10.77
ORD-002236,CUST-0242,2024-07-28,Mechanical Keyboard,Electronics,1,90.59,90.59
ORD-002237,CUST-0456,2024-07-28,Yoga Leggings,Clothing,1,82.38,82.38
ORD-002238,CUST-0001,2024-07-28,Wireless Headphones,Electronics,1,38.46,38.46
ORD-002239,CUST-0016,2024-07-29,Rain Jacket,Clothing,1,86.04,86.04
ORD-002240,CUST-0011,2024-07-30,Air Fryer,Home & Kitchen,1,43.56,43.56
ORD-002241,CUST-0063,2024-07-30,Yoga Mat,Sports,1,24.01,24.01
ORD-002242,CUST-0521,2024-07-30,Cotton Hoodie,Clothing,2,62.33,124.66
ORD-002243,CUST-0220,2024-07-30,Yoga Mat,Sports,1,16.27,16.27
ORD-002244,CUST-0552,2024-07-30,Wireless Headphones,Electronics,2,46.69,93.38
ORD-002245,CUST-0004,2024-07-31,Cotton Hoodie,Clothing,2,32.01,64.02
ORD-002246,CUST-0246,2024-07-31,Face Moisturizer,Beauty,2,32.19,64.38
ORD-002247,CUST-0015,2024-08-01,Bluetooth Speaker,Electronics,3,722.72,2168.16
ORD-002248,CUST-0092,2024-08-01,Python Crash Course,Books,1,24.58,24.58
ORD-002249,CUST-0004,2024-08-01,Graphic T-Shirt,Clothing,1,83.39,83.39
ORD-002250,CUST-0032,2024-08-03,Face Moisturizer,Beauty,2,26.33,52.66
ORD-002251,CUST-0566,2024-08-03,Modern JavaScript Guide,Books,1,16.15,16.15
ORD-002252,CUST-0134,2024-08-03,Denim Jacket,Clothing,3,62.16,186.48
ORD-002253,CUST-0065,2024-08-03,Kitchen Knife Set,Home & Kitchen,1,15.71,15.71
ORD-002254,CUST-0167,2024-08-04,Kitchen Knife Set,Home & Kitchen,2,251.4,502.8
ORD-002255,CUST-0145,2024-08-04,Yoga Leggings,Clothing,1,56.32,56.32
ORD-002256,CUST-0526,2024-08-04,Sheet Mask Bundle,Beauty,1,8.05,8.05
ORD-002257,CUST-0017,2024-08-04,Coffee Grinder,Home & Kitchen,2,39.55,79.1
ORD-002258,CUST-0349,2024-08-04,Business Strategy Handbook,Books,1,9.68,9.68
ORD-002259,CUST-0480,2024-08-05,Makeup Brush Set,Beauty,2,13.41,26.82
ORD-002260,CUST-0228,2024-08-05,Vitamin C Serum,Beauty,2,20.65,41.3
ORD-002261,CUST-0051,2024-08-05,Bluetooth Speaker,Electronics,1,207.36,207.36
ORD-002262,CUST-0309,2024-08-06,Air Fryer,Home & Kitchen,1,40.94,40.94
ORD-002263,CUST-0019,2024-08-07,USB-C Hub,Electronics,1,217.51,217.51
ORD-002264,CUST-0134,2024-08-07,Wireless Headphones,Electronics,1,66.53,66.53
ORD-002265,CUST-0485,2024-08-07,Running Shoes,Clothing,2,101.53,203.06
ORD-002266,CUST-0057,2024-08-08,Yoga Mat,Sports,1,128.37,128.37
ORD-002267,CUST-0051,2024-08-08,Business Strategy Handbook,Books,1,20.37,20.37
ORD-002268,CUST-0094,2024-08-08,Running Shoes,Clothing,1,100.89,100.89
ORD-002269,CUST-0532,2024-08-08,Data Analytics Primer,Books,2,28.04,56.08
ORD-002270,CUST-0043,2024-08-08,Bluetooth Speaker,Electronics,1,191.72,191.72
ORD-002271,CUST-0049,2024-08-08,Running Shoes,Clothing,4,56.34,225.36
ORD-002272,CUST-0191,2024-08-08,Cotton Hoodie,Clothing,1,33.3,33.3
ORD-002273,CUST-0028,2024-08-09,Rain Jacket,Clothing,1,21.53,21.53
ORD-002274,CUST-0050,2024-08-09,Coffee Grinder,Home & Kitchen,1,246.36,246.36
ORD-002275,CUST-0042,2024-08-09,Foam Roller,Sports,2,10.52,21.04
ORD-002276,CUST-0017,2024-08-09,Coffee Grinder,Home & Kitchen,4,121.69,486.76
ORD-002277,CUST-0511,2024-08-09,Denim Jacket,Clothing,3,49.7,149.1
ORD-002278,CUST-0090,2024-08-10,Coffee Grinder,Home & Kitchen,1,134.5,134.5
ORD-002279,CUST-0175,2024-08-10,Makeup Brush Set,Beauty,2,13.33,26.66
ORD-002280,CUST-0025,2024-08-10,Face Moisturizer,Beauty,4,8.49,33.96
ORD-002281,CUST-0460,2024-08-10,Vitamin C Serum,Beauty,2,19.46,38.92
ORD-002282,CUST-0269,2024-08-10,Denim Jacket,Clothing,2,32.62,65.24
ORD-002283,CUST-0102,2024-08-11,Graphic T-Shirt,Clothing,2,41.61,83.22
ORD-002284,CUST-0146,2024-08-11,Air Fryer,Home & Kitchen,3,13.85,41.55
ORD-002285,CUST-0579,2024-08-11,Laptop Stand,Electronics,1,190.69,190.69
ORD-002286,CUST-0068,2024-08-13,Running Shoes,Clothing,2,31.24,62.48
ORD-002287,CUST-0359,2024-08-14,Smart Watch,Electronics,2,328.9,657.8
ORD-002288,CUST-0105,2024-08-14,Yoga Leggings,Clothing,1,20.46,20.46
ORD-002289,CUST-0031,2024-08-14,Yoga Leggings,Clothing,1,28.65,28.65
ORD-002290,CUST-0324,2024-08-14,Air Fryer,Home & Kitchen,1,39.29,39.29
ORD-002291,CUST-0219,2024-08-14,Air Fryer,Home & Kitchen,1,40.22,40.22
ORD-002292,CUST-0015,2024-08-15,Yoga Mat,Sports,3,10.27,30.81
ORD-002293,CUST-0272,2024-08-15,Modern JavaScript Guide,Books,2,25.21,50.42
ORD-002294,CUST-0047,2024-08-16,Business Strategy Handbook,Books,2,25.37,50.74
ORD-002295,CUST-0005,2024-08-16,Smart Watch,Electronics,1,65.47,65.47
ORD-002296,CUST-0483,2024-08-17,Denim Jacket,Clothing,1,22.24,22.24
ORD-002297,CUST-0239,2024-08-17,USB-C Hub,Electronics,1,42.26,42.26
ORD-002298,CUST-0494,2024-08-17,Cotton Hoodie,Clothing,1,78.98,78.98
ORD-002299,CUST-0092,2024-08-18,Cotton Hoodie,Clothing,1,30.68,30.68
ORD-002300,CUST-0311,2024-08-18,Smart Watch,Electronics,3,95.3,285.9
ORD-002301,CUST-0582,2024-08-19,Running Shoes,Clothing,2,31.45,62.9
ORD-002302,CUST-0349,2024-08-19,Air Fryer,Home & Kitchen,2,24.12,48.24
ORD-002303,CUST-0117,2024-08-19,Vitamin C Serum,Beauty,2,21.07,42.14
ORD-002304,CUST-0073,2024-08-19,Bed Sheet Set,Home & Kitchen,1,120.29,120.29
ORD-002305,CUST-0199,2024-08-19,Bed Sheet Set,Home & Kitchen,2,25.72,51.44
ORD-002306,CUST-0034,2024-08-19,Face Moisturizer,Beauty,2,8.68,17.36
ORD-002307,CUST-0026,2024-08-20,Bed Sheet Set,Home & Kitchen,2,25.19,50.38
ORD-002308,CUST-0020,2024-08-20,Compact Blender,Home & Kitchen,1,25.22,25.22
ORD-002309,CUST-0020,2024-08-20,Vitamin C Serum,Beauty,2,67.54,135.08
ORD-002310,CUST-0229,2024-08-20,Makeup Brush Set,Beauty,1,20.43,20.43
ORD-002311,CUST-0259,2024-08-21,Wireless Headphones,Electronics,3,96.59,289.77
ORD-002312,CUST-0363,2024-08-21,Vitamin C Serum,Beauty,1,20.13,20.13
ORD-002313,CUST-0035,2024-08-21,Denim Jacket,Clothing,1,45.46,45.46
ORD-002314,CUST-0457,2024-08-21,Vitamin C Serum,Beauty,1,37.31,37.31
ORD-002315,CUST-0142,2024-08-22,Hair Dryer,Beauty,1,25.85,25.85
ORD-002316,CUST-0246,2024-08-22,Smart Watch,Electronics,1,734.92,734.92
ORD-002317,CUST-0132,2024-08-22,Resistance Bands,Sports,1,24.51,24.51
ORD-002318,CUST-0133,2024-08-23,Running Shoes,Clothing,1,20.09,20.09
ORD-002319,CUST-0092,2024-08-23,Mechanical Keyboard,Electronics,3,369.73,1109.19
ORD-002320,CUST-0153,2024-08-23,Bluetooth Speaker,Electronics,1,222.14,222.14
ORD-002321,CUST-0012,2024-08-23,Electric Kettle,Home & Kitchen,1,77.44,77.44
ORD-002322,CUST-0001,2024-08-24,Air Fryer,Home & Kitchen,1,15.16,15.16
ORD-002323,CUST-0387,2024-08-24,Mechanical Keyboard,Electronics,3,61.06,183.18
ORD-002324,CUST-0319,2024-08-24,Denim Jacket,Clothing,1,49.19,49.19
ORD-002325,CUST-0343,2024-08-24,Coffee Grinder,Home & Kitchen,1,16.08,16.08
ORD-002326,CUST-0185,2024-08-24,Wireless Headphones,Electronics,3,61.93,185.79
ORD-002327,CUST-0161,2024-08-25,Laptop Stand,Electronics,1,727.92,727.92
ORD-002328,CUST-0170,2024-08-25,Face Moisturizer,Beauty,1,18.85,18.85
ORD-002329,CUST-0174,2024-08-25,Face Moisturizer,Beauty,2,8.45,16.9
ORD-002330,CUST-0509,2024-08-25,Yoga Mat,Sports,1,62.06,62.06
ORD-002331,CUST-0480,2024-08-25,Resistance Bands,Sports,1,15.78,15.78
ORD-002332,CUST-0404,2024-08-25,Denim Jacket,Clothing,2,60.55,121.1
ORD-002333,CUST-0259,2024-08-26,Wireless Headphones,Electronics,1,211.77,211.77
ORD-002334,CUST-0077,2024-08-26,Face Moisturizer,Beauty,1,8.24,8.24
ORD-002335,CUST-0260,2024-08-26,Denim Jacket,Clothing,1,61.15,61.15
ORD-002336,CUST-0342,2024-08-26,Cotton Hoodie,Clothing,1,78.46,78.46
ORD-002337,CUST-0047,2024-08-27,Smart Watch,Electronics,2,60.3,120.6
ORD-002338,CUST-0099,2024-08-27,Kitchen Knife Set,Home & Kitchen,1,72.98,72.98
ORD-002339,CUST-0182,2024-08-28,Healthy Meal Prep,Books,2,9.67,19.34
ORD-002340,CUST-0072,2024-08-28,Wireless Headphones,Electronics,2,83.4,166.8
ORD-002341,CUST-0008,2024-08-29,USB-C Hub,Electronics,1,645.19,645.19
ORD-002342,CUST-0211,2024-08-30,Cotton Hoodie,Clothing,3,19.43,58.29
ORD-002343,CUST-0191,2024-08-30,Wireless Headphones,Electronics,1,365.94,365.94
ORD-002344,CUST-0331,2024-08-31,Business Strategy Handbook,Books,1,6.68,6.68
ORD-002345,CUST-0217,2024-08-31,Laptop Stand,Electronics,1,125.72,125.72
ORD-002346,CUST-0001,2024-08-31,Yoga Mat,Sports,1,63.76,63.76
ORD-002347,CUST-0121,2024-09-01,Robot Vacuum,Home & Kitchen,4,252.21,1008.84
ORD-002348,CUST-0011,2024-09-02,Wireless Headphones,Electronics,2,40.59,81.18
ORD-002349,CUST-0010,2024-09-02,Yoga Mat,Sports,1,40.63,40.63
ORD-002350,CUST-0339,2024-09-02,Makeup Brush Set,Beauty,2,12.87,25.74
ORD-002351,CUST-0136,2024-09-02,Wireless Headphones,Electronics,1,354.71,354.71
ORD-002352,CUST-0460,2024-09-02,Laptop Stand,Electronics,1,716.41,716.41
ORD-002353,CUST-0003,2024-09-03,Bluetooth Speaker,Electronics,2,341.47,682.94
ORD-002354,CUST-0280,2024-09-03,Vitamin C Serum,Beauty,1,21.53,21.53
ORD-002355,CUST-0169,2024-09-03,Bed Sheet Set,Home & Kitchen,1,73.25,73.25
ORD-002356,CUST-0022,2024-09-03,Body Lotion,Beauty,1,37.96,37.96
ORD-002357,CUST-0005,2024-09-04,Makeup Brush Set,Beauty,3,59.8,179.4
ORD-002358,CUST-0073,2024-09-04,Cotton Hoodie,Clothing,1,91.26,91.26
ORD-002359,CUST-0341,2024-09-04,Wireless Headphones,Electronics,1,728.31,728.31
ORD-002360,CUST-0003,2024-09-05,Laptop Stand,Electronics,1,88.23,88.23
ORD-002361,CUST-0025,2024-09-05,Portable Charger,Electronics,1,772.02,772.02
ORD-002362,CUST-0052,2024-09-06,Yoga Leggings,Clothing,1,104.01,104.01
ORD-002363,CUST-0577,2024-09-06,Insulated Water Bottle,Sports,2,9.5,19.0
ORD-002364,CUST-0356,2024-09-06,Cotton Hoodie,Clothing,2,89.7,179.4
ORD-002365,CUST-0088,2024-09-06,Air Fryer,Home & Kitchen,1,121.25,121.25
ORD-002366,CUST-0220,2024-09-07,Bluetooth Speaker,Electronics,1,85.77,85.77
ORD-002367,CUST-0296,2024-09-07,Mechanical Keyboard,Electronics,1,369.53,369.53
ORD-002368,CUST-0218,2024-09-07,Adjustable Dumbbell,Sports,2,43.37,86.74
ORD-002369,CUST-0030,2024-09-08,Insulated Water Bottle,Sports,1,18.67,18.67
ORD-002370,CUST-0036,2024-09-08,Portable Charger,Electronics,2,85.89,171.78
ORD-002371,CUST-0566,2024-09-08,Running Shoes,Clothing,1,48.56,48.56
ORD-002372,CUST-0006,2024-09-08,Running Shoes,Clothing,1,22.05,22.05
ORD-002373,CUST-0007,2024-09-08,Sheet Mask Bundle,Beauty,2,70.54,141.08
ORD-002374,CUST-0272,2024-09-08,Business Strategy Handbook,Books,1,15.13,15.13
ORD-002375,CUST-0389,2024-09-09,Graphic T-Shirt,Clothing,1,85.49,85.49
ORD-002376,CUST-0089,2024-09-09,Yoga Mat,Sports,2,27.49,54.98
ORD-002377,CUST-0324,2024-09-10,Data Analytics Primer,Books,2,14.2,28.4
ORD-002378,CUST-0433,2024-09-10,Yoga Leggings,Clothing,3,19.53,58.59
ORD-002379,CUST-0092,2024-09-11,Laptop Stand,Electronics,2,193.11,386.22
ORD-002380,CUST-0485,2024-09-11,Electric Kettle,Home & Kitchen,3,26.26,78.78
ORD-002381,CUST-0456,2024-09-12,Smart Watch,Electronics,4,368.65,1474.6
ORD-002382,CUST-0002,2024-09-12,Adjustable Dumbbell,Sports,2,24.87,49.74
ORD-002383,CUST-0347,2024-09-12,Face Moisturizer,Beauty,2,13.47,26.94
ORD-002384,CUST-0255,2024-09-12,Compact Blender,Home & Kitchen,1,72.21,72.21
ORD-002385,CUST-0061,2024-09-12,Cotton Hoodie,Clothing,1,30.29,30.29
ORD-002386,CUST-0362,2024-09-12,Air Fryer,Home & Kitchen,1,276.43,276.43
ORD-002387,CUST-0208,2024-09-12,Graphic T-Shirt,Clothing,1,61.25,61.25
ORD-002388,CUST-0291,2024-09-12,Air Fryer,Home & Kitchen,1,24.32,24.32
ORD-002389,CUST-0160,2024-09-13,Insulated Water Bottle,Sports,2,25.96,51.92
ORD-002390,CUST-0029,2024-09-13,Trail Backpack,Sports,2,19.61,39.22
ORD-002391,CUST-0263,2024-09-14,Air Fryer,Home & Kitchen,2,43.6,87.2
ORD-002392,CUST-0451,2024-09-14,Air Fryer,Home & Kitchen,1,265.5,265.5
ORD-002393,CUST-0179,2024-09-14,Face Moisturizer,Beauty,2,11.97,23.94
ORD-002394,CUST-0120,2024-09-15,Cotton Hoodie,Clothing,1,81.97,81.97
ORD-002395,CUST-0025,2024-09-15,Foam Roller,Sports,1,25.75,25.75
ORD-002396,CUST-0472,2024-09-15,Laptop Stand,Electronics,2,59.37,118.74
ORD-002397,CUST-0211,2024-09-16,Wireless Headphones,Electronics,1,210.13,210.13
ORD-002398,CUST-0003,2024-09-16,Cotton Hoodie,Clothing,1,32.87,32.87
ORD-002399,CUST-0003,2024-09-17,Denim Jacket,Clothing,1,48.62,48.62
ORD-002400,CUST-0005,2024-09-17,Business Strategy Handbook,Books,2,14.43,28.86
ORD-002401,CUST-0078,2024-09-18,Webcam Pro,Electronics,3,38.01,114.03
ORD-002402,CUST-0053,2024-09-18,Coffee Grinder,Home & Kitchen,2,14.48,28.96
ORD-002403,CUST-0130,2024-09-18,Wireless Headphones,Electronics,3,730.71,2192.13
ORD-002404,CUST-0349,2024-09-18,Webcam Pro,Electronics,2,81.27,162.54
ORD-002405,CUST-0483,2024-09-19,Laptop Stand,Electronics,1,319.27,319.27
ORD-002406,CUST-0585,2024-09-19,Cotton Hoodie,Clothing,1,73.62,73.62
ORD-002407,CUST-0093,2024-09-19,Air Fryer,Home & Kitchen,2,72.51,145.02
ORD-002408,CUST-0003,2024-09-19,Kitchen Knife Set,Home & Kitchen,1,68.28,68.28
ORD-002409,CUST-0273,2024-09-20,Running Shoes,Clothing,2,89.78,179.56
ORD-002410,CUST-0170,2024-09-20,Wireless Headphones,Electronics,1,43.49,43.49
ORD-002411,CUST-0156,2024-09-20,Slim Fit Jeans,Clothing,2,47.32,94.64
ORD-002412,CUST-0336,2024-09-20,Coffee Grinder,Home & Kitchen,2,244.73,489.46
ORD-002413,CUST-0085,2024-09-21,Running Shoes,Clothing,2,47.65,95.3
ORD-002414,CUST-0007,2024-09-21,Business Strategy Handbook,Books,4,10.31,41.24
ORD-002415,CUST-0249,2024-09-21,Running Shoes,Clothing,1,22.51,22.51
ORD-002416,CUST-0416,2024-09-21,Running Shoes,Clothing,1,43.53,43.53
ORD-002417,CUST-0176,2024-09-21,Basketball,Sports,3,25.59,76.77
ORD-002418,CUST-0056,2024-09-22,USB-C Hub,Electronics,3,40.38,121.14
ORD-002419,CUST-0225,2024-09-22,Running Waist Pack,Sports,1,127.99,127.99
ORD-002420,CUST-0206,2024-09-22,Bamboo Cutting Board,Home & Kitchen,2,272.54,545.08
ORD-002421,CUST-0114,2024-09-22,Wireless Headphones,Electronics,1,647.82,647.82
ORD-002422,CUST-0211,2024-09-22,Running Shoes,Clothing,1,30.89,30.89
ORD-002423,CUST-0378,2024-09-22,Smart Watch,Electronics,1,43.42,43.42
ORD-002424,CUST-0343,2024-09-22,Wireless Headphones,Electronics,1,91.28,91.28
ORD-002425,CUST-0031,2024-09-22,Vitamin C Serum,Beauty,3,36.62,109.86
ORD-002426,CUST-0428,2024-09-22,Bluetooth Speaker,Electronics,3,355.69,1067.07
ORD-002427,CUST-0432,2024-09-23,Smart Watch,Electronics,1,59.9,59.9
ORD-002428,CUST-0042,2024-09-23,Foam Roller,Sports,1,16.85,16.85
ORD-002429,CUST-0168,2024-09-23,Webcam Pro,Electronics,1,44.45,44.45
ORD-002430,CUST-0004,2024-09-23,Portable Charger,Electronics,1,39.14,39.14
ORD-002431,CUST-0007,2024-09-23,Portable Charger,Electronics,2,60.21,120.42
ORD-002432,CUST-0185,2024-09-23,Portable Charger,Electronics,2,728.08,1456.16
ORD-002433,CUST-0024,2024-09-24,Running Waist Pack,Sports,1,128.37,128.37
ORD-002434,CUST-0277,2024-09-24,Business Strategy Handbook,Books,2,10.17,20.34
ORD-002435,CUST-0189,2024-09-24,Insulated Water Bottle,Sports,1,67.11,67.11
ORD-002436,CUST-0019,2024-09-24,Cotton Hoodie,Clothing,1,44.48,44.48
ORD-002437,CUST-0013,2024-09-24,Trail Backpack,Sports,1,121.16,121.16
ORD-002438,CUST-0506,2024-09-24,Bluetooth Speaker,Electronics,2,365.42,730.84
ORD-002439,CUST-0292,2024-09-24,Trail Backpack,Sports,1,17.45,17.45
ORD-002440,CUST-0064,2024-09-25,Cotton Hoodie,Clothing,1,44.4,44.4
ORD-002441,CUST-0049,2024-09-25,Portable Charger,Electronics,2,400.22,800.44
ORD-002442,CUST-0081,2024-09-26,Vitamin C Serum,Beauty,1,26.18,26.18
ORD-002443,CUST-0489,2024-09-26,Smart Watch,Electronics,1,349.49,349.49
ORD-002444,CUST-0433,2024-09-27,Laptop Stand,Electronics,4,780.79,3123.16
ORD-002445,CUST-0229,2024-09-28,Healthy Meal Prep,Books,1,10.35,10.35
ORD-002446,CUST-0058,2024-09-28,Air Fryer,Home & Kitchen,2,249.9,499.8
ORD-002447,CUST-0014,2024-09-28,Air Fryer,Home & Kitchen,2,249.82,499.64
ORD-002448,CUST-0203,2024-09-28,Portable Charger,Electronics,1,200.31,200.31
ORD-002449,CUST-0019,2024-09-29,Yoga Mat,Sports,2,44.03,88.06
ORD-002450,CUST-0004,2024-09-29,Air Fryer,Home & Kitchen,1,25.05,25.05
ORD-002451,CUST-0486,2024-09-30,Yoga Mat,Sports,2,17.51,35.02
ORD-002452,CUST-0003,2024-09-30,Bed Sheet Set,Home & Kitchen,1,125.16,125.16
ORD-002453,CUST-0009,2024-09-30,Modern JavaScript Guide,Books,1,11.03,11.03
ORD-002454,CUST-0079,2024-09-30,Portable Charger,Electronics,1,209.44,209.44
ORD-002455,CUST-0016,2024-10-01,Laptop Stand,Electronics,4,342.07,1368.28
ORD-002456,CUST-0026,2024-10-01,Vitamin C Serum,Beauty,4,61.14,244.56
ORD-002457,CUST-0435,2024-10-01,Rain Jacket,Clothing,1,60.69,60.69
ORD-002458,CUST-0361,2024-10-01,Vitamin C Serum,Beauty,2,12.58,25.16
ORD-002459,CUST-0389,2024-10-01,Yoga Mat,Sports,4,118.43,473.72
ORD-002460,CUST-0006,2024-10-02,Robot Vacuum,Home & Kitchen,1,14.92,14.92
ORD-002461,CUST-0068,2024-10-02,Air Fryer,Home & Kitchen,1,80.6,80.6
ORD-002462,CUST-0524,2024-10-03,Polo Shirt,Clothing,3,98.65,295.95
ORD-002463,CUST-0144,2024-10-03,Air Fryer,Home & Kitchen,1,79.88,79.88
ORD-002464,CUST-0020,2024-10-03,Trail Backpack,Sports,1,129.28,129.28
ORD-002465,CUST-0001,2024-10-03,Yoga Leggings,Clothing,3,45.13,135.39
ORD-002466,CUST-0310,2024-10-04,Rain Jacket,Clothing,1,57.29,57.29
ORD-002467,CUST-0092,2024-10-04,Air Fryer,Home & Kitchen,3,38.15,114.45
ORD-002468,CUST-0204,2024-10-05,Modern JavaScript Guide,Books,1,7.1,7.1
ORD-002469,CUST-0292,2024-10-05,Compact Blender,Home & Kitchen,1,74.68,74.68
ORD-002470,CUST-0066,2024-10-05,Business Strategy Handbook,Books,1,18.5,18.5
ORD-002471,CUST-0584,2024-10-06,Cotton Hoodie,Clothing,2,20.21,40.42
ORD-002472,CUST-0001,2024-10-06,Cotton Hoodie,Clothing,2,32.54,65.08
ORD-002473,CUST-0186,2024-10-06,Resistance Bands,Sports,1,16.91,16.91
ORD-002474,CUST-0003,2024-10-06,Bed Sheet Set,Home & Kitchen,3,23.14,69.42
ORD-002475,CUST-0384,2024-10-06,Kitchen Knife Set,Home & Kitchen,1,27.99,27.99
ORD-002476,CUST-0057,2024-10-07,Cotton Hoodie,Clothing,2,79.21,158.42
ORD-002477,CUST-0178,2024-10-07,Cotton Hoodie,Clothing,1,34.52,34.52
ORD-002478,CUST-0182,2024-10-07,Wireless Headphones,Electronics,1,149.13,149.13
ORD-002479,CUST-0115,2024-10-07,Cotton Hoodie,Clothing,1,99.89,99.89
ORD-002480,CUST-0031,2024-10-08,Kitchen Knife Set,Home & Kitchen,2,15.4,30.8
ORD-002481,CUST-0050,2024-10-08,Bluetooth Speaker,Electronics,2,203.8,407.6
ORD-002482,CUST-0082,2024-10-08,Rain Jacket,Clothing,1,100.32,100.32
ORD-002483,CUST-0206,2024-10-08,Coffee Grinder,Home & Kitchen,2,117.48,234.96
ORD-002484,CUST-0313,2024-10-09,Wireless Headphones,Electronics,1,134.06,134.06
ORD-002485,CUST-0015,2024-10-09,Air Fryer,Home & Kitchen,1,120.27,120.27
ORD-002486,CUST-0591,2024-10-09,Compact Blender,Home & Kitchen,2,132.68,265.36
ORD-002487,CUST-0516,2024-10-09,Vitamin C Serum,Beauty,3,7.92,23.76
ORD-002488,CUST-0478,2024-10-10,Resistance Bands,Sports,1,25.72,25.72
ORD-002489,CUST-0187,2024-10-10,Compact Blender,Home & Kitchen,1,71.21,71.21
ORD-002490,CUST-0389,2024-10-10,Yoga Leggings,Clothing,3,102.8,308.4
ORD-002491,CUST-0165,2024-10-11,Cotton Hoodie,Clothing,1,99.32,99.32
ORD-002492,CUST-0436,2024-10-11,Modern JavaScript Guide,Books,1,11.47,11.47
ORD-002493,CUST-0006,2024-10-11,Kitchen Knife Set,Home & Kitchen,2,256.75,513.5
ORD-002494,CUST-0405,2024-10-11,Compact Blender,Home & Kitchen,1,267.6,267.6
ORD-002495,CUST-0051,2024-10-11,Wireless Headphones,Electronics,3,707.03,2121.09
ORD-002496,CUST-0596,2024-10-12,Mechanical Keyboard,Electronics,2,39.33,78.66
ORD-002497,CUST-0011,2024-10-12,Cotton Hoodie,Clothing,1,46.09,46.09
ORD-002498,CUST-0074,2024-10-13,Graphic T-Shirt,Clothing,1,20.82,20.82
ORD-002499,CUST-0472,2024-10-13,Vitamin C Serum,Beauty,1,67.94,67.94
ORD-002500,CUST-0151,2024-10-13,Smart Watch,Electronics,1,67.36,67.36
ORD-002501,CUST-0298,2024-10-14,Modern JavaScript Guide,Books,1,18.87,18.87
ORD-002502,CUST-0539,2024-10-14,Bed Sheet Set,Home & Kitchen,1,43.21,43.21
ORD-002503,CUST-0038,2024-10-14,Air Fryer,Home & Kitchen,1,69.65,69.65
ORD-002504,CUST-0052,2024-10-14,Wireless Headphones,Electronics,3,225.44,676.32
ORD-002505,CUST-0001,2024-10-15,Smart Watch,Electronics,1,366.3,366.3
ORD-002506,CUST-0229,2024-10-16,Yoga Mat,Sports,1,9.61,9.61
ORD-002507,CUST-0006,2024-10-16,Healthy Meal Prep,Books,3,9.99,29.97
ORD-002508,CUST-0029,2024-10-16,Vitamin C Serum,Beauty,1,57.57,57.57
ORD-002509,CUST-0017,2024-10-16,Coffee Grinder,Home & Kitchen,1,258.78,258.78
ORD-002510,CUST-0033,2024-10-17,Air Fryer,Home & Kitchen,3,26.44,79.32
ORD-002511,CUST-0150,2024-10-17,Laptop Stand,Electronics,1,638.2,638.2
ORD-002512,CUST-0248,2024-10-18,Makeup Brush Set,Beauty,1,7.79,7.79
ORD-002513,CUST-0011,2024-10-18,Face Moisturizer,Beauty,1,8.0,8.0
ORD-002514,CUST-0494,2024-10-18,Coffee Grinder,Home & Kitchen,3,286.2,858.6
ORD-002515,CUST-0347,2024-10-18,Air Fryer,Home & Kitchen,4,137.12,548.48
ORD-002516,CUST-0128,2024-10-18,Business Strategy Handbook,Books,1,6.55,6.55
ORD-002517,CUST-0055,2024-10-18,Bluetooth Speaker,Electronics,1,99.64,99.64
ORD-002518,CUST-0157,2024-10-19,Smart Watch,Electronics,1,44.62,44.62
ORD-002519,CUST-0025,2024-10-19,Air Fryer,Home & Kitchen,1,74.75,74.75
ORD-002520,CUST-0254,2024-10-19,Smart Watch,Electronics,1,67.35,67.35
ORD-002521,CUST-0042,2024-10-19,Rain Jacket,Clothing,1,18.22,18.22
ORD-002522,CUST-0550,2024-10-20,Wireless Headphones,Electronics,1,91.01,91.01
ORD-002523,CUST-0511,2024-10-20,Leadership Playbook,Books,2,20.81,41.62
ORD-002524,CUST-0241,2024-10-20,Retinol Night Cream,Beauty,1,12.57,12.57
ORD-002525,CUST-0592,2024-10-20,Electric Kettle,Home & Kitchen,1,17.12,17.12
